PROC_TRACEINFO,OP070_V_1_angle_value,OP090_SnapRingPeakForce_value,OP070_V_2_angle_value,OP120_Rodage_I_mesure_value,OP090_SnapRingFinalStroke_value,OP110_Vissage_M8_torque_value,OP100_Capuchon_insertion_mesure,OP120_Rodage_U_mesure_value,OP070_V_1_torque_value,OP090_StartLinePeakForce_value,OP110_Vissage_M8_angle_value,OP090_SnapRingMidPointForce_val,OP070_V_2_torque_value
6865,158.4,157.95,156.9,113.07,11.77,12.29,,11.97,6.62,28.41,9.6,104,6.63
6866,180.8,144.11,165.6,105.98,11.82,12.21,0.37,11.97,6.6,24.09,20.8,95.35,6.62
6867,187.4,148.79,165.6,110.25,11.86,12.28,,11.97,6.62,25.88,16.9,104.58,6.61
6868,159.9,154.71,172,115.06,11.83,12.27,0.4,11.97,6.62,27.1,18,110.05,6.61
6869,129,132.19,169,108.88,12.05,12.27,0.41,11.97,6.4,21.46,22.7,98.12,6.41
6870,162.6,144.89,165.7,107.6,11.84,12.29,0.41,11.97,6.6,25.06,22.4,96.82,6.61
6871,162.4,146.76,159.8,114.47,11.76,12.2,,11.97,6.63,22.36,33.8,91.69,6.61
6872,173.4,133.65,197.7,110.98,12.07,12.2,0.41,11.97,6.41,18.54,22.3,91.18,6.4
6873,151.8,153.25,137.1,114.39,11.83,12.29,0.39,11.97,6.6,25.34,33.3,108.6,6.62
6874,149.3,133.97,170.4,114.45,12.06,12.27,0.41,11.97,6.41,22.88,16.3,103.15,6.41
6875,142.2,148.58,159.2,110.6,12.08,12.27,0.36,11.97,6.4,22.05,10.1,96.03,6.42
6876,148.4,160.24,157.7,114.14,11.93,12.2,,11.97,6.62,24.46,26.4,105.72,6.6
6877,160.1,149.01,163.4,113.61,12.03,12.34,0.41,11.97,6.4,21.87,15.4,103.23,6.41
6878,171.6,178.8,150,114.08,12.07,12.21,,11.97,6.61,26.99,14.5,105.25,6.61
6879,154,143.84,155.4,110.35,12.12,12.31,0.4,11.97,6.41,18.33,17.8,81.77,6.41
6880,147.1,172.45,177.8,113.15,12.07,12.24,,11.97,6.61,24.38,22.2,100.63,6.62
6881,165.8,174.5,139.9,114.74,12.06,12.23,,11.97,6.62,23.29,17.7,103.76,6.61
6882,188.6,160.01,181.2,114.06,12.08,12.27,,11.97,6.62,24.87,21.9,107.03,6.6
6883,162.7,158.91,159,116.21,11.89,12.32,,11.97,6.62,25.39,13,89.79,6.6
6884,154.9,152.31,123.4,112.11,11.9,12.18,,11.97,6.62,23.19,24.4,93.59,6.61
6885,148.6,170.18,158.5,114.01,12.05,12.2,,11.97,6.62,22.11,21.2,100.94,6.6
6886,165.2,153.58,195.7,115.06,11.9,12.26,,11.97,6.62,23.05,17.9,102.13,6.61
6887,163.3,145.04,185,111.13,11.85,12.19,0.4,11.98,6.6,25.27,15.9,103.92,6.6
6888,173,177.03,132,113.91,12.06,12.28,,11.97,6.62,23.59,20.2,100.58,6.61
6889,156.2,175.71,169.7,118.34,11.87,12.32,,11.97,6.62,28.28,12,93.82,6.63
6890,154.9,146.84,159.5,108.3,11.91,12.25,,11.97,6.6,23.13,12.7,89.58,6.61
6891,167.8,158.96,177.7,116.6,11.83,12.28,0.4,11.97,6.61,26.14,22.9,96.35,6.6
6892,144.3,140.42,154.2,110.8,12.14,12.18,0.39,11.97,6.44,18.27,18.6,79.79,6.42
6893,168.6,145.01,166.3,118.43,12.07,12.14,0.41,11.97,6.41,22.28,22.3,94.8,6.42
6894,182.3,138.48,154.5,120.85,12.06,12.31,0.4,11.97,6.43,22.53,21.7,94.08,6.41
6895,164.7,171.86,140.8,117.13,12.07,12.22,,11.97,6.6,24.54,14,100.34,6.61
6896,167.3,142.09,133.2,110.65,12.04,12.27,0.41,11.97,6.41,21.46,17,90.79,6.42
6897,148.3,154.45,152.5,111.53,12.1,12.29,0.39,11.97,6.42,17.96,14.2,79.44,6.41
6898,197.5,151.59,147.9,111.87,12.08,12.19,,11.97,6.47,21.94,18.2,97.18,6.63
6899,164.2,157.82,149.4,114.51,11.84,12.25,,11.97,6.61,25.41,16.1,99.46,6.61
6900,172.8,140.14,131.1,114.01,12.11,12.39,0.41,11.97,6.41,21.42,10.4,93.28,6.44
6901,166.3,161.84,169.1,112.21,11.78,12.24,,11.97,6.6,25.99,16.5,99.16,6.6
6902,137.6,140.81,131.1,113.39,12.09,12.2,0.36,11.98,6.41,20.21,17.1,100.31,6.41
6903,172.4,165.84,157.7,109.37,11.89,12.16,,11.97,6.61,25.15,14.5,89.3,6.61
6904,162.9,158.66,184.4,114.72,12.09,12.27,0.39,11.97,6.41,19.54,14.6,81.12,6.41
6905,180.9,142.96,175.8,119.47,11.86,12.22,,11.97,6.61,26.74,17.3,101.07,6.62
6906,189.6,146.25,184.2,113.53,11.85,12.23,,11.97,6.61,27.67,19.7,108.07,6.6
6907,145.1,153.98,167.7,118.67,12.11,12.17,,11.97,6.62,28.54,28.3,102.56,6.61
6908,164,150.85,160.9,114.59,11.83,12.27,0.31,11.98,6.6,23.7,27.5,96.98,6.62
6909,139.1,173.38,179.5,114.34,12.06,12.18,,11.97,6.62,23.61,22.6,99.94,6.6
6910,173.6,157.17,191.7,112.8,11.85,12.23,0.38,11.97,6.62,25.56,22,104.11,6.6
6911,163.3,166.26,165.5,118.56,11.92,12.38,,11.97,6.62,26.51,13.4,95.42,6.6
6912,156.1,134.25,168.6,113.7,12.04,12.33,0.41,11.97,6.41,22.22,11.8,102.69,6.41
6913,197.5,160.24,149.8,119.76,12.08,12.11,,11.97,6.54,24.53,32,97.52,6.6
6914,139.7,159.59,158.3,109.64,11.9,12.24,,11.97,6.61,24.43,22.5,88.2,6.61
6915,158.2,159.09,141.9,109.02,11.83,12.23,0.38,11.98,6.61,25.64,26.3,97.58,6.61
6916,171.5,147.73,175.1,113.66,12.05,12.13,0.42,11.97,6.42,22.45,22.4,99.79,6.43
6917,156.1,148.57,143.8,111.02,12.12,12.38,0.38,11.97,6.43,21.06,11.3,101.04,6.41
6918,145.8,162.25,143.4,114.59,12.09,12.19,,11.97,6.62,26.35,15.6,103.61,6.63
6919,164.3,175.03,166.1,107.33,12.06,12.31,,11.97,6.61,28.66,15.3,105.44,6.61
6920,154.9,164.48,170.7,117.12,12.06,12.16,,11.97,6.61,22.89,20.8,98.43,6.63
6921,156.4,149.01,182.4,113.39,12.11,12.35,0.4,11.97,6.41,18.86,14.3,82.11,6.42
6922,166.4,175.6,171.1,112.43,12.07,12.21,,11.97,6.62,24.66,20.4,102.78,6.61
6923,148.6,142.99,149.9,117.92,12.12,12.37,0.41,11.97,6.41,22.71,13.7,100.89,6.43
6924,149.8,141.06,165.5,111.01,12.05,12.23,0.41,11.97,6.42,21.29,29.1,101.12,6.42
6925,171.4,157.39,159.7,114.53,11.84,12.23,0.33,11.97,6.63,24.26,19,94.39,6.61
6926,129.4,148.55,149.6,110.02,12.1,12.33,0.37,11.97,6.41,25.35,12.5,98.36,6.43
6927,173.3,163.92,178.4,110.59,12.06,12.27,,11.97,6.61,24.59,15.1,102.2,6.6
6928,176.9,155.29,183,118.98,12.07,12.17,0.41,11.98,6.41,24.79,24.7,95.11,6.4
6929,173.9,149.36,147.1,111,11.71,12.29,,11.97,6.61,25.24,18.9,95.74,6.61
6930,157.9,149.23,161.4,112.99,11.72,12.26,,11.97,6.62,24.28,11.6,98.98,6.61
6931,180.6,181.68,180.3,114.74,11.87,12.31,,11.97,6.62,24.47,17.3,99.74,6.6
6932,148.2,168.91,154.6,110.78,12.08,12.21,,11.97,6.6,22.83,17.8,98.89,6.64
6933,168.6,133.77,165.6,119.52,12.12,12.29,0.4,11.97,6.41,17.17,15.9,81.94,6.4
6934,166.6,177.91,139.7,117.05,11.89,12.27,,11.97,6.6,29.45,27,103.76,6.61
6935,152.2,157.07,150.6,113.06,12.12,12.27,0.4,11.97,6.4,18.16,15.3,80.58,6.44
6936,157.5,166.51,165.3,109.94,12.06,12.28,,11.98,6.61,23.14,16.2,95.48,6.61
6937,174.9,178,144.7,110.13,12.05,12.34,,11.97,6.62,23.68,12.8,101.83,6.6
6938,157.2,171.26,157.2,113.75,12.05,12.19,,11.97,6.62,24.11,22.2,102.73,6.62
6939,152.2,136.48,161.7,115.15,12.06,12.38,0.41,11.97,6.4,19.52,15.8,93.86,6.4
6940,178.8,155.65,166.3,110.67,11.82,12.22,0.38,11.97,6.6,25.48,17.1,97.32,6.61
6941,165.9,153.52,173.7,115.93,11.9,12.33,,11.97,6.61,24.47,10,93.56,6.63
6942,139.1,155.87,165.5,113.93,11.82,12.25,0.35,11.98,6.61,32.96,17.4,104.32,6.61
6943,177.8,153.4,168.9,115.51,12.1,12.26,0.4,11.97,6.41,20.31,17.8,84.73,6.41
6944,163.9,168.57,153.5,116.24,11.94,12.38,,11.97,6.62,27.16,8.6,101.36,6.61
6945,155.6,163.65,176.9,113.95,12.12,12.28,0.4,11.97,6.41,20.86,14.1,98.78,6.4
6946,153.6,138.75,133.5,110.69,12.11,12.23,0.41,11.97,6.41,22.41,14.2,95.81,6.41
6947,132.4,153.95,197.8,110.06,12.05,12.24,0.41,11.97,6.4,21.88,14.7,99.76,6.21
6948,148,178.85,186.2,113.95,12.06,12.3,,11.97,6.6,22.39,13.1,105,6.62
6949,186,152.18,139.4,111.33,12.12,12.33,0.3,11.98,6.4,19.36,18.4,81.64,6.41
6950,186,156.01,156.3,118.47,12.09,12.24,,11.97,6.6,24.38,14.8,104.42,6.62
6951,180.4,145.96,172.8,109.19,12.06,12.19,0.38,11.97,6.41,22.35,15.8,94.77,6.41
6952,154.3,161.68,169.3,113.58,12.07,12.25,,11.97,6.62,22.37,16.8,97.92,6.61
6953,149.6,152.25,137.9,119.85,11.9,12.2,,11.97,6.63,22.91,18.8,88.95,6.61
6954,164,178.84,167.7,115.42,12.06,12.19,,11.97,6.62,20.08,20.8,97.5,6.63
6955,165.6,139.84,172.9,116.12,12.05,12.38,0.41,11.97,6.41,22.88,17.3,102.55,6.41
6956,155.5,146.82,165.7,112.92,11.83,12.28,0.39,11.97,6.61,24.82,11.6,97.88,6.64
6957,166.1,152.26,174.3,111.03,12.07,12.21,0.41,11.97,6.4,22.27,14,99.57,6.42
6958,132.6,143.1,138.2,111.14,12.1,12.33,0.34,11.97,6.41,22.26,27.5,88.89,6.41
6959,145.6,151.57,161.4,111.97,11.9,12.2,,11.97,6.62,25.47,16.2,101.9,6.61
6960,197.8,160.75,167.8,113.16,11.83,12.29,0.37,11.97,6.44,25.33,13.4,96.57,6.62
6961,197.7,142.36,179.2,116.27,11.87,12.23,0.39,11.97,6.45,25.05,17.3,103.14,6.62
6962,157.8,153.25,158.6,119,11.71,12.31,,11.97,6.61,25.5,13.2,103.05,6.63
6963,157.4,165.13,165.6,114.61,12.07,12.29,,11.98,6.61,23.45,17.7,96.97,6.61
6964,153.6,174.24,157.8,119.47,12.07,12.18,,11.97,6.62,23.75,18.1,101.88,6.61
6965,135.1,157.84,145.3,114.81,11.91,12.27,,11.97,6.6,24.54,10.7,93.38,6.61
6966,175.6,161.93,178.4,111.68,11.84,12.28,,11.97,6.61,27.01,9.7,96.91,6.62
6967,170.5,152.36,138.3,109.87,12.11,12.21,0.39,11.97,6.4,18.18,37.3,82.24,6.41
6968,164.3,137.43,159.8,114.46,12.04,12.28,0.41,11.97,6.4,21.69,15.9,96.94,6.41
6969,136.5,145.05,161.4,114.47,12.04,12.27,0.41,11.97,6.43,25.72,12.4,98.35,6.41
6970,168.9,165.31,163.1,105.34,11.86,12.19,,11.98,6.61,26.16,39.3,101.37,6.61
6971,160.3,159.07,139.2,110.27,11.82,12.29,0.41,11.97,6.61,24.92,12.1,102.47,6.61
6972,131.8,158.8,183,114.86,11.83,12.22,0.37,11.97,6.61,22.73,33.8,91.65,6.6
6973,134.4,163.37,143.1,109.11,11.9,12.21,,11.97,6.61,27.7,41.7,94.57,6.61
6974,129.3,147.76,151.7,110.81,12.09,12.39,0.37,11.97,6.42,20.74,12.7,98.73,6.4
6975,184,172.97,187.1,115.04,12.06,12.29,,11.97,6.62,28.03,14.6,109.05,6.61
6976,172.4,158.18,197.5,111.84,12.07,12.19,,11.97,6.62,24.15,22.9,96.68,6.56
6977,156,176.07,164.4,110.78,12.08,12.3,,11.98,6.62,24.23,10.3,98.68,6.6
6978,147.8,158.32,197.5,115.34,11.83,12.28,,11.97,6.61,28.47,13,102.28,6.48
6979,150.9,155.17,151.1,112.81,12.13,12.2,0.39,11.97,6.41,20.39,20.8,92.23,6.41
6980,176.5,159.18,171.6,119.13,11.83,12.18,0.4,11.97,6.62,24.42,17.6,99.49,6.61
6981,158.4,172.83,150.9,115.41,11.88,12.25,,11.97,6.62,26,13.5,96.78,6.61
6982,158.1,179.33,156.4,107.83,12.04,12.26,,11.98,6.62,28.51,17.9,105.47,6.61
6983,166.6,158.45,184.6,115.02,12.08,12.3,,11.97,6.6,25.21,14.4,96.14,6.61
6984,168.6,159.96,165.9,116.31,11.82,12.21,0.38,11.97,6.61,25.85,28.5,98.55,6.63
6985,158.4,159.21,136,113.47,11.83,12.22,0.34,11.97,6.61,24.92,32,113.18,6.61
6986,159.3,155.93,144.2,113.72,11.89,12.24,,11.97,6.62,24.92,16.4,88.61,6.62
6987,168.4,157.66,169.9,111.02,11.85,12.29,,11.98,6.61,23.68,20.4,98.17,6.64
6988,141.8,174.84,163.1,114.6,12.07,12.22,,11.97,6.6,22.68,14.8,104.49,6.61
6989,165.3,160.02,197.5,112.52,12.09,12.11,,11.97,6.62,24.87,27.4,103.02,6.54
6990,156,146.55,175.7,107.46,11.83,12.3,0.39,11.97,6.61,23.49,10.7,96.71,6.62
6991,181.8,149.78,153.1,110.69,12.09,12.24,0.41,11.97,6.41,23.97,20.4,105.08,6.4
6992,152.5,153.08,159.4,115.29,11.82,12.27,0.39,11.97,6.61,25.3,11.4,105.94,6.6
6993,197.8,145.47,144.9,106.32,11.86,12.23,,11.97,6.39,29.12,14.5,105.25,6.61
6994,148.2,173.45,155,113.23,12.08,12.19,,11.97,6.61,25.83,42.3,100.94,6.61
6995,166.8,139.99,162,109.35,12.05,12.24,0.41,11.97,6.4,20.08,15.7,94.11,6.41
6996,172,155.71,131.8,115.68,12.08,12.17,,11.97,6.62,24.07,24,103.05,6.63
6997,168.4,132.89,154.7,115.15,12.06,12.21,0.38,11.97,6.41,20.98,18,95.11,6.41
6998,181.6,174.99,142.6,114.76,12.06,12.13,,11.97,6.61,25.81,24.4,105.76,6.6
6999,165.8,150.37,151.3,115.33,11.88,12.35,,11.97,6.61,24.27,14.4,92.95,6.6
7000,147.3,150.57,181.6,115.62,12.06,12.22,0.41,11.97,6.42,23.25,18.9,99.27,6.46
7001,197.6,142.58,185.5,111.15,11.86,12.35,,11.97,6.61,25.41,11.1,105.98,6.62
7002,150.6,169.89,184,108.35,12.06,12.19,,11.97,6.62,23.98,20.8,97.52,6.61
7003,151,165.98,186.3,120.95,12.07,12.19,,11.97,6.62,22.78,28.2,97.55,6.61
7004,147.7,137.09,171.5,113.43,12.05,12.33,0.41,11.97,6.41,17.06,12.1,89.1,6.42
7005,190.6,146.42,148.4,112.5,11.72,12.38,,11.97,6.61,24.63,9.1,99.63,6.61
7006,151.4,172.03,154.9,117.71,12.07,12.22,,11.97,6.6,23.89,10.6,97.95,6.62
7007,193.4,142,166.5,110.77,11.71,12.23,,11.97,6.6,22.65,17,102.61,6.6
7008,188.6,163.27,160.2,110.05,12.06,12.21,,11.98,6.62,23.37,31.8,103.58,6.63
7009,196.5,145.16,176.7,128.25,12.05,12.25,0.41,11.97,6.41,19.8,15.6,91.7,6.4
7010,163.9,170.41,166,113.13,11.85,12.28,,11.97,6.6,28,16.8,100.85,6.6
7011,163.3,160.87,178.8,113.17,11.82,12.36,0.29,11.97,6.61,25.61,12.6,92.74,6.61
7012,150.6,158.23,177.3,112.73,11.82,12.41,0.28,11.97,6.61,25.14,15.2,93.19,6.61
7013,156.9,135.54,190.5,112.16,12.06,12.29,0.41,11.97,6.43,20.8,17.1,91.51,6.41
7014,171.1,183.38,184.7,114.91,12.08,12.27,,11.97,6.62,24.58,16.4,101.66,6.6
7015,145.6,150.98,161.2,111.79,12.12,12.33,0.4,11.97,6.4,18,14.7,80.34,6.41
7016,166.8,148.1,166,111.64,12.11,12.27,0.39,11.97,6.41,18.52,13.1,80.84,6.43
7017,156.8,154.88,163.8,116.21,12.14,12.24,0.39,11.97,6.41,22.84,16,93.07,6.42
7018,165,169.48,139.9,113.28,12.07,12.2,,11.97,6.62,23.52,17.1,105.91,6.61
7019,173.3,162.74,155.3,109.63,12.07,12.21,,11.98,6.6,24.16,13.1,98.49,6.6
7020,142.3,145.11,185.4,112.21,12.1,12.26,0.41,11.97,6.41,24.48,13.7,103.34,6.43
7021,165.6,160.43,169.9,112.97,12.08,12.2,,11.97,6.62,20.03,16.7,100.17,6.62
7022,182.7,157.81,178.2,107.21,11.82,12.26,0.41,11.98,6.61,23.69,16.5,96.46,6.61
7023,150.4,167.24,179.1,120.13,12.07,12.18,,11.97,6.6,21.65,22.4,101.53,6.61
7024,172.7,150.78,164.6,116.84,11.76,12.25,,11.97,6.63,24.02,15.9,93.86,6.6
7025,138.1,154.13,152.3,114.23,12.05,12.29,0.41,11.97,6.41,23.02,14.6,98.15,6.4
7026,174.6,174.14,156.1,112.02,12.06,12.23,,11.98,6.62,22.04,28.5,93.12,6.61
7027,178.5,146.42,170.5,113.99,11.78,12.25,,11.97,6.61,23.44,18.6,94.52,6.63
7028,141.9,171.3,155.9,110.73,12.06,12.11,,11.97,6.62,25.16,32.3,97.72,6.61
7029,165,155.67,145.1,114.56,11.84,12.3,0.32,11.97,6.6,26.52,14.5,96.85,6.61
7030,164.5,149.51,161,112.09,12.09,12.31,,11.97,6.62,22.32,12.3,95.93,6.61
7031,153,128.02,157.7,116.16,12.05,12.26,0.41,11.97,6.41,19.82,17.2,96.38,6.4
7032,182.6,158.4,148.1,113.46,12.09,12.14,,11.97,6.62,24.45,29.4,107.08,6.61
7033,197.6,156.59,176.2,115.51,12.09,12.2,0.39,11.97,6.29,22.23,11.5,100.42,6.41
7034,146.7,149.56,155.3,118,12.1,12.23,0.41,11.97,6.41,21.01,16.2,91.9,6.42
7035,157.7,139.1,177.7,109.48,11.84,12.31,0.37,11.97,6.6,24.63,13.8,97.83,6.63
7036,148.8,139.5,160.8,114,12.04,12.23,0.41,11.97,6.41,22.18,18,100.62,6.44
7037,170.8,151.13,168.7,110.42,12.09,12.09,,11.97,6.62,23.79,32.7,96.37,6.61
7038,171.9,162.46,169.8,113.05,11.82,12.27,0.38,11.97,6.6,24.95,15.2,94.37,6.6
7039,139.2,151.05,163.8,116.73,12.09,12.31,0.41,11.97,6.41,25.17,13.7,103.07,6.43
7040,163.1,150.98,181.6,118.14,12.11,12.19,,11.97,6.64,24.69,15.6,96.12,6.61
7041,182.9,139.49,146,117.27,12.1,12.24,0.41,11.97,6.4,22.72,14.9,99.93,6.4
7042,154.5,142.68,180.2,122.84,11.86,12.23,0.37,11.97,6.61,24.31,28.2,95.14,6.61
7043,146.3,139.9,133.5,110.32,12.1,12.16,0.41,11.97,6.42,24.06,45.3,106.45,6.41
7044,148.5,145.04,151.9,112.87,12.05,12.33,0.41,11.97,6.4,21.88,16.7,92.72,6.41
7045,177.6,154.7,161.3,112.67,12.12,12.33,0.36,11.97,6.4,17.85,15,82.27,6.41
7046,138.1,140.57,143.4,110.44,11.86,12.28,0.38,11.97,6.61,23.18,39.9,96.15,6.61
7047,157.7,161.3,158.9,112,11.69,12.23,,11.97,6.61,25.64,17.2,101.54,6.61
7048,156.9,150.06,167.9,111.42,11.9,12.31,,11.97,6.62,25.38,11,91.54,6.61
7049,159.1,149.81,174.1,116.62,12.1,12.31,,11.97,6.62,20.36,15.3,94.73,6.61
7050,175.6,144.43,181.3,113.04,11.78,12.25,,11.97,6.61,24.24,14.8,91.26,6.6
7051,158.7,176.74,161.6,116.56,12.06,12.19,,11.97,6.63,24.17,20.1,103.72,6.6
7052,138.4,155.31,168,109.47,12.09,12.17,,11.98,6.62,22.64,14.7,97.61,6.6
7053,152.4,140,152.7,111.94,11.83,12.29,0.32,11.97,6.6,22.3,24.9,92.07,6.61
7054,150.4,161.4,180.3,118.15,12.05,12.27,0.4,11.97,6.42,22.87,17.1,103.2,6.41
7055,127.5,148.89,157.3,115.23,12.03,12.33,0.41,11.97,6.41,24.88,12.4,96.8,6.44
7056,147.5,177.18,178.5,117.28,11.88,12.24,,11.97,6.63,24.35,15.3,94.98,6.63
7057,145.1,161.38,157.1,113.98,11.83,12.18,,11.97,6.6,26.05,18.5,103.39,6.61
7058,164.7,157.54,158.4,112.46,11.82,12.2,0.36,11.97,6.61,26.09,16,104.36,6.63
7059,162.6,160.72,153.7,115.22,12.09,12.25,0.4,11.97,6.42,18.59,13.1,80.08,6.43
7060,137,144.63,144.6,114.38,11.84,12.2,0.27,11.98,6.61,24.08,26.7,92.54,6.61
7061,146.6,155.22,168.9,115.76,11.77,12.19,,11.98,6.6,24.87,17.2,97.98,6.61
7062,149.6,172.21,146.4,113.85,12.06,12.24,,11.97,6.6,23.19,19,104.57,6.63
7063,157.8,160.22,149.6,112.43,11.79,12.38,0.37,11.97,6.61,24.89,19.1,103.88,6.61
7064,158,167.33,174.2,114.63,11.93,12.32,,11.97,6.61,26.64,18.8,96.75,6.61
7065,197.6,128.95,157.6,114.63,11.71,12.3,,11.97,6.62,26.07,10.6,101.52,6.63
7066,158.3,154.27,155.3,110.65,12.1,12.2,0.39,11.97,6.4,19.15,21.2,87.27,6.41
7067,148.6,152.6,165.5,111.58,12.1,12.17,0.37,11.97,6.42,18.29,24.7,86.05,6.41
7068,164.4,141.65,179.5,110.53,11.85,12.35,0.38,11.97,6.6,25.52,13.8,97.77,6.6
7069,155.4,146.24,168.4,112.57,12.13,12.27,0.39,11.97,6.43,20.02,18.8,94.67,6.4
7070,157.8,153.9,150.1,115.32,12.04,12.19,0.41,11.97,6.4,26.16,18.7,95.01,6.41
7071,158.7,137.33,151.4,110.77,11.86,12.24,0.39,11.97,6.61,23.28,15.8,95.84,6.64
7072,144,160.88,149.8,114.43,12.1,12.31,0.39,11.97,6.41,19.81,12.7,85.22,6.41
7073,146.6,157.62,127.7,115.14,11.83,12.34,0.38,11.97,6.6,26.05,34.9,104.69,6.62
7074,156.7,164.22,170.8,116.49,11.87,12.25,,11.97,6.6,24.28,18.7,91.64,6.62
7075,163,154.02,154.1,113.38,11.83,12.26,0.35,11.97,6.61,22.97,13.7,92.79,6.61
7076,192.2,182.3,168.2,117.37,12.06,12.25,,11.97,6.62,25.95,13.4,98.24,6.62
7077,154.9,150.16,160.9,109.56,12.09,12.2,0.41,11.97,6.4,23.41,19.2,100.15,6.41
7078,147.1,160.08,157.5,108.67,12.08,12.23,0.41,11.97,6.41,24.93,16.7,105.75,6.41
7079,141.5,149.41,129.5,109.84,12.04,12.28,0.41,11.97,6.44,25.38,23.1,100.99,6.41
7080,153.9,146.49,182.6,121.18,12.13,12.25,0.4,11.97,6.43,19.71,12.1,97.85,6.41
7081,159,139.46,156.7,115.99,12.1,12.25,0.39,11.97,6.4,18.85,17.8,80.76,6.41
7082,137.5,158.31,160.9,112.31,12.08,12.23,,11.97,6.62,21.9,17.3,95.45,6.61
7083,191.4,182.86,145.4,119.21,12.05,12.33,,11.97,6.63,22.29,13.4,103.95,6.63
7084,153.4,154.38,179.9,112.84,11.83,12.25,0.37,11.97,6.61,24.25,18.8,93.13,6.62
7085,149.9,155.3,178.6,115.42,12.06,12.16,0.41,11.97,6.41,21.99,22.4,91.04,6.41
7086,176.2,166.92,177.8,108.13,11.89,12.24,,11.98,6.6,25.22,17.3,96.99,6.6
7087,168,175.59,152.3,111.55,12.06,12.21,,11.97,6.62,25.09,18,105.89,6.61
7088,157.1,157.39,144.3,111.23,12.09,12.12,,11.97,6.62,22.14,27.4,94.74,6.61
7089,155.6,168.46,168,112.44,11.82,12.28,,11.97,6.6,27.79,19.8,112.47,6.63
7090,175,156.33,197.5,116.03,11.84,12.23,,11.97,6.6,26.35,30.6,102.44,6.48
7091,163.7,155.49,141.6,110.95,12.09,12.45,0.41,11.97,6.41,21.79,9.5,102.38,6.42
7092,163.4,162.82,144.3,111.35,11.9,12.29,,11.97,6.61,22.9,15.7,91.59,6.61
7093,153.4,158.11,176,113.96,12.08,12.18,,11.99,6.61,21.27,18.4,98.75,6.61
7094,159.5,155.32,154,119.64,12.09,12.25,,11.97,6.62,22.53,15.6,98.41,6.62
7095,165.7,155.27,168.9,112.81,11.69,12.23,,11.97,6.61,26.84,10.4,100.61,6.6
7096,176.6,177.76,185.8,112.68,12.08,12.18,,11.97,6.6,24.64,26.5,100.8,6.62
7097,156.7,148.49,195.2,119.27,12.12,12.31,0.38,11.97,6.4,21.98,13.3,94.22,6.42
7098,147.7,160.01,150.5,115.08,11.89,12.28,,11.97,6.62,24,17.4,88.12,6.62
7099,166.4,154.59,161,112.18,12.13,12.33,0.36,11.97,6.41,18.99,11.3,84.85,6.41
7100,197.8,162.06,154.6,121.32,11.82,12.19,,11.97,6.41,26.32,13.1,103.25,6.6
7101,172.6,148.48,127.9,119.49,12.1,12.23,0.41,11.98,6.4,22.95,12.9,102.87,6.4
7102,166.4,152.28,144.1,108.66,12.11,12.27,0.4,11.97,6.4,16.84,14.5,81.35,6.41
7103,156.1,161.01,143.3,106.13,11.9,12.3,,11.97,6.64,22.77,12.4,88.08,6.61
7104,157.6,170.2,145.3,109.83,12.06,12.24,,11.97,6.62,22.88,16.1,100.17,6.62
7105,156.9,147.19,143.4,108.68,11.9,12.35,,11.97,6.61,21.06,9.4,89.72,6.63
7106,155.7,145.01,156.5,120.32,11.91,12.31,,11.97,6.61,22.96,12.3,92.9,6.62
7107,165.5,175.74,151.3,114.1,12.06,12.29,,11.97,6.61,23.8,28.4,96.7,6.61
7108,148.7,166.14,137,112.87,11.82,12.33,0.4,11.97,6.61,25.49,16.8,98.63,6.61
7109,136.1,137.06,181,117.07,12.05,12.21,0.41,11.97,6.41,21.38,16.3,99.46,6.41
7110,143.4,159.8,171.2,110.51,11.83,12.29,0.36,11.97,6.61,24.49,15.6,98.22,6.6
7111,181.8,177.21,161,114.42,12.07,12.13,,11.97,6.61,25.41,21.1,102.24,6.61
7112,163.3,149.32,149.5,117.37,12.11,12.3,0.39,11.97,6.43,16.61,15.1,86.53,6.41
7113,159.6,162.84,124.1,117.83,11.82,12.29,0.38,11.97,6.6,23.87,19.3,96.87,6.61
7114,155.4,152.18,155.9,111.8,12.03,12.26,0.41,11.97,6.4,27.07,15.5,103.78,6.42
7115,148.9,162.53,174,108.98,11.82,12.19,0.39,11.97,6.6,25.2,25.2,101.69,6.6
7116,157.6,158,162.6,110.49,12.09,12.21,,11.98,6.6,23.09,19.4,96.39,6.61
7117,193.6,161.61,181.3,116.12,12.1,12.19,,11.97,6.61,23.01,16.4,99.57,6.6
7118,159.4,156.73,147.7,109.02,12.08,12.25,,11.98,6.62,21.94,16.6,99.41,6.61
7119,164.3,153.34,156.5,115.51,12.04,12.19,0.41,11.97,6.41,21.54,20.6,94.41,6.41
7120,162.3,156.1,143,111.04,12.09,12.24,0.41,11.97,6.42,21.85,14.4,98.26,6.41
7121,160.1,165.66,185.8,116.63,12.09,12.17,,11.97,6.6,23.71,26.8,100.53,6.61
7122,178.6,157.72,154.2,120.04,12.09,12.26,,11.97,6.62,23.24,16.7,94.01,6.61
7123,128.3,154.81,170.8,117.46,12.08,12.24,,11.97,6.65,21.22,15.4,95.33,6.6
7124,146.6,155.07,143.6,109.21,12.08,12.31,0.38,11.97,6.4,24.27,12.5,98.65,6.41
7125,171.6,142.23,184.5,115.31,11.86,12.22,,11.97,6.61,25.78,18,105.16,6.6
