PROC_TRACEINFO,OP070_V_1_angle_value,OP090_SnapRingPeakForce_value,OP070_V_2_angle_value,OP120_Rodage_I_mesure_value,OP090_SnapRingFinalStroke_value,OP110_Vissage_M8_torque_value,OP100_Capuchon_insertion_mesure,OP120_Rodage_U_mesure_value,OP070_V_1_torque_value,OP090_StartLinePeakForce_value,OP110_Vissage_M8_angle_value,OP090_SnapRingMidPointForce_val,OP070_V_2_torque_value
30380,164.7,175.08,158.5,113.71,11.88,12.32,,11.97,6.62,26.02,12,96.33,6.6
30381,149.1,140.05,153.9,107.89,12.12,12.3,0.39,11.97,6.41,18.78,13.4,82.34,6.4
30382,172.1,174.17,151,108.32,11.87,12.2,,11.98,6.62,25.19,17.4,110.09,6.63
30383,176.4,150.06,112.7,115.4,12.08,12.29,0.35,11.98,6.41,23.07,18.9,105.52,6.41
30384,155.1,135.19,160.6,114.36,12.11,12.25,0.41,11.98,6.4,21.9,13,95.13,6.41
30385,158.8,163.92,178.5,111.25,12.07,12.17,,11.97,6.62,24.12,20.8,106.12,6.6
30386,167,153.42,144.5,116.04,12.13,12.27,0.4,11.97,6.41,18.16,13.8,79.26,6.41
30387,142.4,154.63,142.3,110.37,11.76,12.32,,11.97,6.6,29.32,10.9,106.27,6.61
30388,168.6,156.08,157.6,113.71,11.8,12.17,0.39,11.97,6.61,23.74,24.6,112.52,6.6
30389,138,169.78,139.1,113.91,12.09,12.19,,11.97,6.6,23.78,23.4,101.61,6.61
30390,139.3,133.73,137.4,109.85,12.05,12.28,0.41,11.97,6.42,21.59,11.4,98.57,6.41
30391,158,144.11,153.8,113.25,11.85,12.25,,11.97,6.6,25.35,11.2,101.73,6.6
30392,154.2,172.02,162.8,109.16,12.06,12.33,,11.97,6.62,21.88,13.5,99.28,6.6
30393,148.4,155.86,160.5,111.6,12.08,12.21,0.38,11.97,6.41,19.11,15.8,84.06,6.4
30394,168.1,177.2,150.4,108.99,12.06,12.13,,11.97,6.61,26.23,27.2,104.05,6.63
30395,166.3,159.2,158.3,109.66,11.75,12.33,,11.97,6.63,27.43,11.9,100.74,6.61
30396,139,150.41,165.9,108.02,12.13,12.23,0.4,11.97,6.4,21.4,15.2,102,6.4
30397,159.3,170.2,178.1,116.64,12.06,12.28,,11.97,6.62,22.02,13.8,102.63,6.6
30398,130.7,178.07,151.6,112.68,11.89,12.13,,11.97,6.62,26.72,26.9,101.47,6.62
30399,171.2,153.45,142,118.4,11.84,12.16,0.39,11.97,6.6,23.38,18.9,97.58,6.6
30400,137.6,160.96,167.5,112.23,11.81,12.22,0.4,11.98,6.6,24.8,18.5,107.15,6.61
30401,185.6,155.06,148.7,108.8,11.81,12.34,0.38,11.97,6.6,24.67,10.1,95.34,6.6
30402,168,175.92,196.1,114.97,12.06,12.21,,11.97,6.63,23.65,19.3,101.36,6.61
30403,165.6,178.58,152.7,111.92,11.89,12.28,,11.97,6.6,28.14,20.8,99.77,6.6
30404,197.5,134.17,159.8,112.57,12.05,12.34,0.41,11.97,6.29,22.5,12.1,100.81,6.41
30405,197.9,162.87,197.4,109.08,11.77,12.26,,11.97,6.27,24.18,11.5,97.72,6.54
30406,165.7,172.76,162.6,114.87,12.08,12.15,,11.97,6.62,24.24,55.8,99.77,6.6
30407,137.7,135.76,149.6,107.24,12.05,12.24,0.41,11.97,6.41,24.16,20.8,103.22,6.44
30408,166.1,156.35,158.6,110.65,11.86,12.26,0.37,11.97,6.61,24.15,16.6,90.93,6.61
30409,159.1,164.63,144.4,113.64,11.82,12.29,,11.97,6.62,26.74,13.9,105.42,6.62
30410,167.4,156.32,169.8,119.12,11.82,12.21,0.37,11.97,6.61,22.43,24,98.93,6.6
30411,174.5,171.91,128,108.99,12.04,12.19,,11.97,6.62,23.33,27.4,101.11,6.61
30412,147.5,164.17,174,111.87,11.79,12.15,0.37,11.97,6.61,24.35,46.4,100.56,6.6
30413,157,146.37,148.9,113.76,12.06,12.26,0.41,11.97,6.4,21.6,12.2,94,6.41
30414,139.9,171.73,168.6,114.69,12.06,12.23,,11.98,6.62,24.43,19.8,100.08,6.6
30415,148.4,149.41,137.9,113.56,12.1,12.24,,11.97,6.62,22.44,25.7,94.33,6.62
30416,138.4,145.31,162.1,114.35,12.09,12.2,0.41,11.97,6.41,23.45,22.1,96.55,6.41
30417,157.6,169.8,148.8,121.56,12.09,12.17,,11.97,6.61,27.95,16.5,99.69,6.62
30418,171.5,155.52,152,109.29,11.86,12.35,0.39,11.97,6.61,27.65,10.8,102.1,6.61
30419,129.4,160.15,141.8,117.54,12.07,12.1,,11.98,6.62,23.56,37.4,101.24,6.61
30420,145,165.7,163.1,114.7,12.09,12.42,,11.97,6.6,25.43,22.4,100.89,6.61
30421,164.9,139.68,134.9,113.15,12.05,12.2,0.41,11.97,6.41,23.55,22.9,103.25,6.41
30422,174,157.91,156.3,110.09,11.91,12.31,,11.97,6.61,24.87,9.7,94.8,6.64
30423,155.3,169.69,168,115.9,11.89,12.2,,11.97,6.62,23.15,29.5,104.22,6.61
30424,165.9,179.03,175,114.99,12.04,12.26,,11.97,6.63,25.21,16.4,108.59,6.6
30425,174.4,148.71,156.1,111.9,11.75,12.25,,11.97,6.61,26.89,15.3,104.07,6.6
30426,146.3,171.48,172.7,111.71,11.82,12.3,0.39,11.97,6.6,24.08,13.3,98.99,6.61
30427,148.6,156.15,158.3,113.76,11.83,12.3,,11.97,6.6,24.07,14.6,101.44,6.63
30428,139.4,168.54,169.1,126.39,12.09,12.39,,11.97,6.6,23.4,9,97.12,6.61
30429,165,152.47,154,110.82,12.12,12.26,0.4,11.97,6.41,20.04,15.1,84.44,6.4
30430,143.9,154.04,163.7,112.87,12.1,12.34,0.4,11.97,6.4,20.07,13.6,89.73,6.41
30431,148.3,175.5,138.7,122.67,12.07,12.13,,11.97,6.62,25.59,36.8,102.5,6.61
30432,156.9,163.06,163.7,109.65,11.92,12.27,,11.98,6.62,25.9,13.6,99.71,6.63
30433,165.8,159.19,162.5,114,11.83,12.35,0.37,11.97,6.61,25.62,8.4,98.04,6.61
30434,148,163.52,167.2,117.59,12.07,12.16,,11.97,6.62,24.15,17.5,105.27,6.61
30435,137.8,157.16,164.1,114.1,11.83,12.16,0.38,11.97,6.61,26.06,19,94.14,6.6
30436,157.7,167.94,165.5,111.38,12.07,12.2,,11.97,6.62,23.15,14.3,101.67,6.63
30437,154.7,163.84,156.3,111.77,11.89,12.2,,11.97,6.61,25.18,18.4,89.07,6.62
30438,148.8,170.16,147,120.43,11.89,12.37,,11.97,6.64,24.72,13.1,99.43,6.63
30439,166.4,160.42,173.8,114.62,12.07,12.23,,11.97,6.63,24.85,13,107.06,6.61
30440,139.4,134.27,154.2,115.22,12.05,12.28,0.41,11.97,6.42,23.89,20.5,98.14,6.41
30441,165.3,147.44,150,117.29,11.9,12.29,,11.97,6.61,26.09,15.3,94.98,6.62
30442,150.1,158.04,153.3,109.06,11.87,12.2,,11.97,6.61,25.05,17.1,97.72,6.61
30443,135.1,156.21,157.2,110.91,11.81,12.38,0.35,11.97,6.62,26.2,16.1,96.36,6.64
30444,146.6,148.75,142.1,105.59,12.08,12.23,0.35,11.97,6.42,24.67,11.8,100.23,6.43
30445,148.6,151.58,165,111.8,12.1,12.27,0.4,11.97,6.41,17.08,10.9,80.67,6.41
30446,183.7,152.5,150.4,112.84,12.09,12.35,0.41,11.97,6.42,23.41,9.6,101.69,6.4
30447,190.6,178.7,197.4,116.85,12.05,12.26,,11.97,6.62,22.45,12.3,101.17,6.51
30448,173,156.29,158.5,111.43,11.83,12.29,0.37,11.97,6.61,24.76,12.7,106.83,6.61
30449,197.5,180.86,154.6,114.14,12.05,12.2,,11.97,6.43,27.04,24.9,101.36,6.61
30450,144.5,155.8,164.8,111.23,11.81,12.27,0.41,11.97,6.6,23.07,14.4,94.33,6.61
30451,151.8,140.28,155.6,112.9,11.74,12.26,,11.97,6.6,27.09,13.5,121.74,6.61
30452,168.1,174.2,147.3,108.81,11.9,12.28,,11.97,6.6,25.89,14.2,104.11,6.62
30453,140.8,168.51,169.3,111.91,11.74,12.22,,11.97,6.61,26.88,19.9,107.27,6.61
30454,166.1,166.83,160.8,113.42,12.09,12.15,,11.97,6.62,26.89,22.7,103.48,6.61
30455,152.6,144.5,140.1,112.14,12.11,12.34,0.39,11.97,6.4,17.75,9.8,84.67,6.42
30456,146,169.28,170.5,116.88,11.88,12.23,,11.97,6.61,24.96,15.5,101.82,6.6
30457,182.5,165.36,178.3,116.94,12.09,12.15,,11.97,6.61,23.43,22.9,99.85,6.62
30458,137,156.03,164.1,116.17,12.1,12.26,,11.98,6.62,24.46,15.2,94.23,6.61
30459,171,160.12,163.8,124.09,12.12,12.17,0.37,11.97,6.4,22.66,20.2,104.21,6.45
30460,181.2,158.24,180.3,108.13,11.84,12.24,,11.97,6.61,25.76,17,95.78,6.6
30461,191.5,166.75,170.6,106.76,11.84,12.27,,11.97,6.61,27.56,18.3,105.19,6.61
30462,147.5,153.22,147.3,111.78,12.12,12.24,0.39,11.97,6.4,18.22,14.4,81.63,6.4
30463,145.3,143.33,168.1,107.93,11.84,12.4,0.35,11.97,6.61,23.21,16.6,99.08,6.6
30464,174.2,170.69,165.7,111.5,11.9,12.2,,11.97,6.61,24.3,17.3,95.92,6.6
30465,182.7,156.9,131.4,109.94,11.85,12.23,0.4,11.97,6.6,23.66,15.2,103.81,6.61
30466,181.1,160.65,174.4,114.6,11.76,12.28,,11.97,6.61,27.76,19.7,103.92,6.6
30467,193,164,168.9,118.55,12.06,12.33,,11.97,6.6,22.01,31.4,103.25,6.6
30468,157.7,166.74,158.3,112.17,12.07,12.35,,11.97,6.6,23.2,9.3,95.17,6.63
30469,192.6,157.77,177.4,114.77,12.08,12.21,,11.97,6.61,23.49,17.1,102,6.65
30470,154.2,144.85,145.9,110.5,12.12,12.3,0.41,11.97,6.41,21.35,12.7,93.79,6.41
30471,158.2,138.73,156.8,118.5,12.05,12.39,0.41,11.97,6.46,22.95,14.1,93.79,6.4
30472,156.6,158.28,150.7,112.8,11.94,12.2,,11.98,6.62,24.51,40.4,107.05,6.61
30473,175.6,150.72,180.3,116.43,12.12,12.3,0.41,11.97,6.41,18.52,15.6,86.2,6.44
30474,156.8,152.75,165.8,109.52,12.1,12.21,0.4,11.97,6.41,18.71,17.8,84.07,6.46
30475,172.4,169,144.9,109.5,11.9,12.3,,11.98,6.62,24.37,14.3,103.37,6.61
30476,196.3,140.07,172,114.08,11.82,12.19,0.33,11.97,6.6,24.23,20.5,97.29,6.6
30477,162.9,177.53,149.5,113.78,12.06,12.21,,11.98,6.62,24.99,16.1,101.72,6.61
30478,178.6,160.32,122.5,111.31,11.83,12.31,,11.97,6.61,25.62,11.9,109.12,6.6
30479,140.8,158.41,162.3,113.65,12.08,12.2,,11.98,6.62,22.73,16.5,102.3,6.6
30480,179.4,135.55,163.5,115.96,12.07,12.26,0.41,11.97,6.43,22.51,18.7,97.84,6.41
30481,163.7,162.87,149.5,111.67,11.82,12.16,0.41,11.97,6.61,24.8,32.2,97.53,6.62
30482,137.9,142.65,165.5,109.37,11.85,12.18,0.36,11.97,6.61,25.19,42.4,99.75,6.61
30483,160.9,142.32,177.4,115.29,11.73,12.42,,11.97,6.6,24.52,12.5,96.59,6.64
30484,157.3,150.9,173.9,112.21,12.12,12.3,0.4,11.97,6.41,19.86,13.3,85.3,6.41
30485,162.4,154.13,134.9,110.13,12.1,12.36,0.41,11.97,6.42,21.82,10.2,101.38,6.41
30486,148.2,173.26,185.5,120.47,11.88,12.28,,11.97,6.61,23.61,13.6,89.54,6.61
30487,148.5,144.15,157.2,114.52,11.91,12.28,,11.97,6.62,21.92,14,90.98,6.61
30488,173.9,135.33,146,108.9,12.04,12.32,0.41,11.97,6.44,24.5,11.7,103.29,6.41
30489,156.7,145.42,124.8,109.63,12.05,12.17,0.41,11.97,6.41,21.55,18.3,98.28,6.42
30490,147.4,172.48,159.1,114.66,11.92,12.23,,11.98,6.62,27.84,17.6,98.11,6.63
30491,197.7,147.76,197.5,107.77,12.06,12.24,0.41,11.97,6.24,21.97,18.3,95.29,6.33
30492,197.5,155.83,122.3,129.58,12.09,12.22,,11.97,6.52,21.83,19.6,100.42,6.6
30493,147.3,151.2,158.6,109.57,12.04,12.28,0.41,11.97,6.41,21.09,15.7,93.16,6.41
30494,157.6,175.5,157.6,112.49,12.06,12.17,,11.98,6.64,24.63,49.9,99.61,6.61
30495,141.4,172.42,151.7,113.89,12.08,12.25,,11.97,6.62,25.13,27.2,106.17,6.6
30496,161.6,155.44,151.3,107.31,12.12,12.29,0.39,11.97,6.4,20.17,14.4,82.85,6.41
30497,197.9,157.24,178.8,115.18,11.83,12.18,,11.97,6.18,24.65,21.6,97.34,6.63
30498,139.2,144.58,172.2,111.81,11.86,12.25,,11.97,6.61,26.12,19.9,103.39,6.61
30499,181,142.45,145.8,114.32,12.12,12.26,0.4,11.97,6.4,18.13,14.5,81.68,6.4
30500,154.8,179.08,142.1,116.81,11.87,12.26,,11.97,6.62,22.26,18.8,101.34,6.61
30501,174.4,167.12,173.2,114.59,11.82,12.18,0.34,11.97,6.61,25.74,57,98.82,6.61
30502,173.1,166.04,173,111.14,11.83,12.36,0.36,11.97,6.61,26.52,13.2,94.08,6.61
30503,186.6,145.3,190.3,110.68,11.76,12.39,,11.97,6.61,23.57,13.4,98.99,6.62
30504,176.5,149.26,185.3,108.09,11.84,12.26,,11.97,6.6,24.22,17.3,103.14,6.61
30505,197.9,145.43,197.7,115.79,11.79,12.28,,11.97,6.33,23.43,11.4,93.77,6.46
30506,139.2,159.28,138.2,111.37,11.93,12.25,,11.97,6.62,28.43,14.8,111.44,6.61
30507,188.7,146.09,167.3,113.53,11.86,12.25,,11.97,6.6,27.04,15,99.6,6.61
30508,137.8,149.2,166.3,114.66,12.14,12.27,0.4,11.97,6.41,17.6,10.9,80.62,6.43
30509,143.8,155.09,148.3,124.21,12.05,12.3,0.41,11.97,6.44,26.44,9.7,107.62,6.4
30510,151.5,155.25,165.1,119.16,12.11,12.27,0.37,11.97,6.41,22.79,12.9,96.26,6.41
30511,180.5,149.76,161.2,118.67,12.03,12.21,0.41,11.97,6.4,22.89,23.8,102.3,6.41
30512,166.2,152.14,148.1,111.58,11.76,12.31,,11.97,6.61,26.24,11.3,103.76,6.6
30513,169.7,165.43,153.8,115.56,11.88,12.28,,11.98,6.63,24.88,14.6,99.31,6.61
30514,145.1,132.91,136.9,118.68,12.05,12.24,0.41,11.97,6.4,27.04,16,95.99,6.42
30515,164,171.86,159.4,119.67,12.07,12.19,,11.97,6.63,25.37,28,98.75,6.63
30516,157.2,143.26,197.5,114.28,11.73,12.33,,11.97,6.62,22.44,13.2,99.17,6.54
30517,136.5,158.47,157.2,116.83,12.11,12.25,0.37,11.97,6.4,18.85,13.4,84.27,6.44
30518,156.9,166.46,163.3,113.67,11.9,12.17,,11.97,6.6,25.8,41.8,101.21,6.6
30519,171.2,170.93,163.9,116.91,12.05,12.26,,11.97,6.62,23.78,15.4,101.14,6.64
30520,154.8,151.95,149,113.44,12.03,12.24,0.41,11.97,6.41,22.85,26.1,103.92,6.41
30521,167.7,154.58,151,121.3,12.09,12.21,,11.98,6.6,23.42,17.4,93.64,6.61
30522,184.8,145.1,145.1,114.52,11.85,12.21,0.32,11.97,6.61,23.64,19.2,96.59,6.61
30523,159.3,153.61,151.3,115.01,12.03,12.27,0.41,11.97,6.4,28.2,24.4,102.63,6.41
30524,173.3,152.62,185.3,119.58,11.82,12.26,,11.97,6.61,26.36,16.3,105.03,6.61
30525,141.3,170.27,132,113.81,12.06,12.24,,11.98,6.62,24.52,13.9,101.32,6.61
30526,158.3,164.55,168.2,113.3,12.06,12.25,,11.97,6.6,20.9,16.4,101.03,6.61
30527,161.8,156.36,154.1,116.06,11.82,12.17,0.37,11.97,6.61,25.2,19.9,104.77,6.63
30528,173.2,165.59,143.3,112.87,11.86,12.18,,11.97,6.62,22.16,16.2,89.81,6.61
30529,132.3,143.53,151.6,113.74,12.08,12.26,0.37,11.97,6.41,23.46,12.6,100.04,6.43
30530,157.6,154.32,178.4,119.74,12.06,12.39,0.41,11.97,6.4,22.36,9.8,99.43,6.42
30531,191.9,154.29,159,113.86,11.9,12.31,,11.97,6.64,25.1,20.5,92.29,6.6
30532,157.7,150.02,155.5,109.74,11.91,12.33,,11.98,6.62,23.11,10.9,93.46,6.6
30533,188.6,180.02,158.1,112.88,12.08,12.2,,11.98,6.62,30.31,24.9,101.01,6.61
30534,135.1,145.52,145.9,108.99,12.12,12.25,0.4,11.97,6.42,18.89,16.2,82.06,6.41
30535,151.7,154.99,152.3,110.02,12.11,12.29,0.37,11.97,6.4,17.77,16.2,83.4,6.41
30536,162.5,143.27,159.4,109.96,12.12,12.22,0.39,11.97,6.41,18.86,19.6,81.43,6.4
30537,189.7,156.23,154.9,113.01,12.09,12.21,0.39,11.97,6.42,18.34,20.9,86.19,6.41
30538,173.1,178.57,171.2,116.06,12.06,12.19,,11.98,6.62,24.51,21.3,99.81,6.61
30539,190.6,162.01,183.9,127.49,11.82,12.27,0.36,11.98,6.62,25,15.3,97.21,6.61
30540,192.3,155.65,157.1,118.77,12.08,12.26,,11.97,6.62,22.32,27.5,97.47,6.6
30541,151.6,150.17,168.2,116.79,12.05,12.27,0.41,11.97,6.4,23.59,15.3,100.3,6.41
30542,160.6,148.16,150.7,115.08,12.1,12.25,0.4,11.97,6.41,18.46,14.6,87.8,6.42
30543,168.6,140.23,154.3,113.66,11.72,12.24,,11.97,6.61,27.62,17.5,97.27,6.61
30544,149.7,170.79,160.3,111.18,11.92,12.21,,11.97,6.62,27.01,22.5,102.19,6.61
30545,154.9,151.49,167.1,117.19,12.06,12.23,0.41,11.97,6.4,23.31,14.2,103.48,6.41
30546,176.1,142.89,145.7,112.11,11.85,12.38,0.37,11.97,6.61,23.97,8.2,96.21,6.61
30547,155.5,158.32,172.2,120.87,12.12,12.3,0.39,11.97,6.41,21.17,12.3,93.42,6.41
30548,173.4,148.04,169,112.99,12.11,12.22,0.4,11.97,6.41,21.41,13,93.27,6.41
30549,178,140.68,178.5,115.93,11.86,12.3,0.37,11.97,6.6,24.93,22.5,98.98,6.61
30550,141.3,157.52,180.2,112.86,11.88,12.24,,11.97,6.62,23.36,12.5,91.58,6.63
30551,164,158.75,154.7,116.45,11.81,12.4,0.38,11.97,6.61,24.06,20.9,101.16,6.6
30552,155,192.35,164.4,112.58,12.05,12.3,,11.97,6.62,22.4,15.1,101.4,6.61
30553,165.5,174.28,158.9,115.26,12.07,12.24,,11.98,6.62,23.77,21.9,99.23,6.61
30554,183.1,173.6,140.8,114.28,11.87,12.24,,11.97,6.6,24.05,13.1,98.91,6.61
30555,167.8,152.51,140.8,113.78,12.09,12.19,,11.97,6.61,33.31,18.9,98.91,6.61
30556,138.7,153.05,156.4,113.04,12.09,12.38,0.41,11.97,6.41,24.48,13.2,98.38,6.42
30557,157.5,148.71,148.5,115.24,12.12,12.35,0.4,11.97,6.41,17.84,9.8,78.46,6.42
30558,158.1,154.11,166.8,110.34,11.89,12.23,,11.97,6.63,28.16,13.1,99.96,6.61
30559,148.6,148.84,160.8,115.13,11.93,12.24,,11.97,6.61,23.02,17.6,98.63,6.62
30560,164.2,147.84,154.5,110.53,11.84,12.29,0.38,11.97,6.61,25.57,22.6,96.8,6.6
30561,197.8,141.65,173.1,110.27,11.85,12.32,0.37,11.97,6.46,23.41,15.4,94.11,6.61
30562,149.1,179.29,170.1,111.98,11.9,12.23,,11.97,6.62,34.58,17.1,98.29,6.6
30563,183.5,171.95,178.2,111.74,12.09,12.19,,11.97,6.6,22.37,21.7,99.86,6.61
30564,160.9,159.4,172,119.59,11.82,12.26,0.38,11.97,6.6,25.43,21.8,102.37,6.61
30565,168.4,158.08,159.1,117.63,11.87,12.38,,11.97,6.61,23.02,20.4,96.01,6.61
30566,158.2,169.61,166.5,114.4,11.82,12.24,0.38,11.97,6.61,25.79,27.1,98.84,6.62
30567,164.8,161.84,153,110.42,11.84,12.46,,11.97,6.61,30.93,8.6,97.88,6.6
30568,166.7,165.63,166.2,109.26,11.74,12.34,,11.98,6.6,24.89,12.3,111.42,6.6
30569,183.5,165.84,127.7,112.03,12.03,12.23,0.41,11.97,6.4,25.12,29.2,104.55,6.4
30570,166.1,176.51,161,114.3,12.06,12.18,,11.97,6.62,21.32,33,100.17,6.61
30571,160.2,151.6,154.8,110.24,12.12,12.2,0.38,11.97,6.4,21.31,15.6,101.03,6.4
30572,159.2,161.61,164,115.29,11.89,12.27,,11.97,6.61,23.34,16.7,91.64,6.62
30573,141.6,160.23,162.2,112.07,11.95,12.19,,11.97,6.62,22.79,15.2,106.71,6.61
30574,169.6,166.09,185.5,108.31,12.07,12.25,,11.97,6.61,22.43,14.5,103,6.62
30575,174.3,142.25,148.4,114.1,12.06,12.21,0.41,11.97,6.41,20.21,14.9,91.82,6.42
30576,181.7,178.82,170.4,112.42,12.05,12.16,,11.97,6.64,23.26,16,100.04,6.6
30577,158.2,175.22,169.4,109.56,11.88,12.22,,11.97,6.61,24.25,13.5,99.17,6.61
30578,170,140.61,158.9,112.6,12.12,12.28,0.37,11.97,6.41,17.86,21.1,78.84,6.41
30579,171.8,139.31,145.8,113.09,12.11,12.21,0.39,11.97,6.42,16.41,15.3,77.77,6.4
30580,140.5,151.61,145.6,104.69,12.13,12.26,0.38,11.97,6.41,21.17,14.9,97.16,6.4
30581,164.9,165.12,175.9,111.47,11.82,12.36,0.33,11.97,6.61,24.47,11.1,103.81,6.61
30582,139.3,147.07,197.4,112.39,11.77,12.21,,11.97,6.61,23.47,20.4,91,6.55
30583,158.7,158.22,162.9,117.47,11.76,12.3,,11.97,6.61,22.77,17.3,91.51,6.62
30584,149.5,157,153.1,114.01,12.04,12.31,0.41,11.97,6.41,24.27,9.8,102.1,6.42
30585,165,170.31,156.3,116.08,11.94,12.19,,11.97,6.62,26.71,35.2,94.24,6.6
30586,175.3,156.07,153.5,116.3,12.08,12.14,,11.97,6.62,28.06,18.8,98.89,6.64
30587,156.7,152.67,142,109.89,12.13,12.33,0.38,11.97,6.43,19.13,26.1,79.04,6.41
30588,162.5,140.87,146.6,116.13,12.04,12.35,0.41,11.97,6.4,20.09,8.2,92.28,6.41
30589,193.2,155.8,159.8,110.36,11.77,12.25,,11.97,6.61,22.58,18.2,96.25,6.62
30590,170.9,161.08,171.1,112.51,11.85,12.2,,11.97,6.6,26.78,17.1,104.12,6.6
30591,188.3,161.97,144,113.58,11.84,12.39,,11.98,6.61,26.6,16.2,105.74,6.62
30592,153.8,142.3,169,112.73,12.13,12.3,0.4,11.97,6.4,18.44,21.6,83.05,6.41
30593,173.6,163.18,197.5,109.06,11.91,12.25,,11.98,6.6,25.59,12.7,103.38,6.43
30594,148.1,156.93,172.1,112.65,11.93,12.34,,11.97,6.65,23.97,17.2,109.5,6.61
30595,151.6,162.12,157.8,117.38,11.89,12.23,,11.97,6.63,23.29,22.6,99.18,6.62
30596,187.9,149.55,139.7,121.11,12.03,12.33,0.41,11.97,6.42,23.88,13.9,101.3,6.44
30597,189.9,156.6,148.5,115.98,12.04,12.25,0.41,11.97,6.41,21.43,12.5,101.19,6.4
30598,163,159.09,134.8,116.93,11.83,12.26,0.36,11.97,6.61,23.64,19,103.98,6.61
30599,132.4,158.07,180.6,118.1,12.13,12.19,0.39,11.97,6.41,19.27,16.1,79.86,6.42
30600,190,163.12,133.1,115.38,11.81,12.21,0.38,11.97,6.6,24.26,30.3,100.54,6.61
30601,163.3,166.71,165.7,106.65,11.73,12.29,,11.97,6.62,26.78,13.2,111.26,6.6
30602,171.4,141.6,139.6,110.87,12.11,12.19,0.41,11.97,6.41,22.58,18.1,102.14,6.41
30603,197.8,170.71,142.4,108.75,12.06,12.16,,11.98,6.32,24.85,19.8,101.14,6.61
30604,128.1,148.04,145.1,110.99,12.03,12.37,0.41,11.97,6.41,23.84,11.6,98.07,6.4
30605,168.6,167.63,186.1,109.99,12.08,12.25,,11.98,6.61,23.17,14.8,106.25,6.63
30606,166.4,152.46,146.8,114.61,12.09,12.27,0.41,11.97,6.42,23.14,21.1,100.76,6.41
30607,129.4,160.64,151.3,115.7,12.12,12.31,0.39,11.97,6.4,22.71,12.5,109.2,6.41
30608,161.9,151.46,182.8,108.6,12.09,12.23,0.38,11.97,6.41,18.03,16,84.38,6.4
30609,162.8,155.63,151.6,128.29,11.89,12.27,,11.97,6.62,22.07,18.4,98.85,6.63
30610,136,160.77,147.7,114.67,11.83,12.21,0.38,11.97,6.61,24.98,13.5,99.81,6.62
30611,132.2,153.62,167.3,111.85,12.09,12.28,,11.97,6.63,23.38,31.7,100.01,6.63
30612,154.7,154.02,149.6,111.64,12.11,12.25,0.4,11.97,6.41,20.32,16.5,99.5,6.41
30613,140.9,134.98,129.8,114.53,12.11,12.2,0.41,11.97,6.4,23.82,19,101.84,6.43
30614,171.3,142.72,134.7,114.65,12.08,12.38,0.33,11.97,6.42,24.62,10.6,97.94,6.43
30615,166.2,171.29,135.6,112.11,11.8,12.28,0.38,11.97,6.61,24.04,12.7,100.84,6.63
30616,129,149.49,142.6,111.2,11.91,12.19,,11.97,6.6,23.04,15,91.98,6.61
30617,158.1,168.16,177.2,118.59,12.08,12.17,,11.97,6.6,24.49,22.1,103.45,6.62
30618,165.8,160.58,148.6,113.42,11.89,12.3,,11.97,6.62,24.73,19.2,90.02,6.61
30619,147.8,157.66,169.5,111.76,12.09,12.23,,11.97,6.62,21.56,16.9,102.76,6.6
30620,188.6,137.66,161.2,111.45,12.06,12.2,0.41,11.97,6.4,22.36,20.9,96.91,6.41
30621,165.9,171.94,152.7,111.45,12.06,12.15,,11.97,6.6,23,11.9,103.43,6.61
30622,152.1,160.43,149.2,114.39,11.82,12.23,0.36,11.97,6.62,25.26,24.6,109.7,6.61
30623,146.3,168.64,138.8,113.37,12.08,12.25,,11.97,6.63,25.21,24.8,103.95,6.62
30624,149.1,165.01,178.8,117.6,12.08,12.23,,11.97,6.6,22.81,13.4,94.87,6.61
30625,129.6,149.95,140,121.62,12.09,12.33,0.41,11.97,6.41,23.58,10.1,88.95,6.41
30626,137.3,155.24,153,110.45,11.89,12.31,,11.98,6.6,26.07,13.5,99.58,6.6
30627,153.3,153.97,154.4,114.42,11.83,12.1,0.37,11.97,6.61,26.17,39,92.41,6.61
30628,159.4,142.07,175.2,110.88,11.72,12.36,,11.97,6.61,22.8,10.2,96.86,6.61
30629,143.7,158.18,138.6,118.45,12.11,12.31,0.41,11.97,6.4,23.79,12.7,106.87,6.4
30630,144.5,172.13,132.3,112.58,12.06,12.26,,11.97,6.61,24.3,17.4,100.1,6.6
30631,197.4,181.74,163.8,116.08,12.06,12.18,,11.98,6.47,25.01,19.8,105.21,6.65
30632,165.8,133.02,171.9,116.61,11.73,12.38,,11.97,6.62,23.69,9.8,97.8,6.6
30633,157.1,177.84,149.1,113.51,11.9,12.31,,11.97,6.6,25.9,15.3,97.2,6.63
30634,173.3,172.59,146.2,115.75,11.9,12.25,,11.97,6.62,29.35,26.9,102.41,6.6
30635,154.7,176.24,114.8,112.79,12.06,12.33,,11.98,6.62,21.27,20.1,98.25,6.61
30636,179.7,149.26,152.7,115.12,12.06,12.19,0.38,11.97,6.41,22.24,21.4,97.32,6.4
30637,145.3,150.93,142,112.02,12.11,12.29,0.39,11.97,6.41,18.82,13.8,82.94,6.41
30638,135.7,166.66,153.8,116.24,11.81,12.26,0.37,11.97,6.61,25.63,14.4,103.23,6.61
30639,180.3,152.49,163.8,112.88,12.13,12.24,0.4,11.97,6.41,21.32,13.6,100.35,6.4
30640,162.3,155.27,143.6,114.62,12.03,12.26,0.41,11.97,6.4,23.2,13.3,102.65,6.43
